id,numero,titulo,director,anio_estreno,pais_origen,fecha_vista,anio_visto,es_revisionado,estado_enriquecimiento,fuente,genero,animo,sinopsis,poster_url,rating_externo,notas_ia
P2026-051,51,Marty Supreme,Josh Safdie,2025,USA,2026-03-10,2026,No,Aprobada,CSV historico,,,,,,
P2026-052,52,El extraño viaje,Fernando Fernán Gómez,1964,España,2026-03-12,2026,No,Aprobada,CSV historico,,,,,,
P2026-053,53,Fargo,"Joel Coen, Ethan Coen",1996,USA,2026-03-13,2026,No,Aprobada,CSV historico,,,,,,
P2026-054,54,The Greatest Showman,Michael Gracey,2017,USA,2026-03-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-055,55,El tema del verano,Pablo Stoll,2024,Uruguay / Argentina / Chile,2026-03-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-056,56,Bring Her Back,"Danny Philippou, Michael Philippou",2025,Australia,2026-03-14,2026,Si,Aprobada,CSV historico,,,,,,
P2026-057,57,Bacurau,"Kleber Mendonça Filho, Juliano Dornelles",2019,Brasil,2026-03-15,2026,No,Aprobada,CSV historico,,,,,,
P2026-058,58,Talk to Me,"Danny Philippou, Michael Philippou",2022,Australia,2026-03-15,2026,Si,Aprobada,CSV historico,,,,,,
P2026-059,59,Late Night with the Devil,"Cameron Cairnes, Colin Cairnes",2023,Australia,2026-03-16,2026,No,Aprobada,CSV historico,,,,,,
P2026-060,60,Don't Die: The Man Who Wants to Live Forever,Bryce Dallas Howard,2025,USA,2026-03-19,2026,No,Aprobada,CSV historico,,,,,,
P2026-061,61,Nuestra tierra,Lucrecia Martel,2025,Argentina,2026-03-20,2026,No,Aprobada,CSV historico,,,,,,
P2026-062,62,The Vanishing (Spoorloos),George Sluizer,1988,Países Bajos / Francia,2026-03-21,2026,No,Aprobada,CSV historico,,,,,,
P2026-063,63,The Running Man,Edgar Wright,2025,USA,2026-03-21,2026,No,Aprobada,CSV historico,,,,,,
P2026-064,64,All the President's Men,Alan J. Pakula,1976,USA,2026-03-22,2026,No,Aprobada,CSV historico,,,,,,
P2026-065,65,Top Secret!,"Jim Abrahams, David Zucker, Jerry Zucker",1984,USA,2026-03-22,2026,No,Aprobada,CSV historico,,,,,,
P2026-066,66,Scream 7,Kevin Williamson,2026,USA,2026-03-24,2026,No,Aprobada,CSV historico,,,,,,
P2026-067,67,The Running Man,Paul Michael Glaser,1987,USA,2026-03-24,2026,No,Aprobada,CSV historico,,,,,,
P2026-068,68,The Boondock Saints,Troy Duffy,1999,USA,2026-03-28,2026,No,Aprobada,CSV historico,,,,,,
P2026-069,69,F1,Joseph Kosinski,2025,USA,2026-03-29,2026,No,Aprobada,CSV historico,,,,,,
P2026-070,70,Burn After Reading,"Joel Coen, Ethan Coen",2008,USA,2026-03-29,2026,No,Aprobada,CSV historico,,,,,,
P2026-071,71,Send Help,Sam Raimi,2026,USA,2026-03-29,2026,No,Aprobada,CSV historico,,,,,,
P2026-072,72,The Amazing Transplant,Doris Wishman,1970,USA,2026-03-30,2026,No,Aprobada,CSV historico,,,,,,
P2026-073,73,Promising Young Woman,Emerald Fennell,2020,Reino Unido / USA,2026-03-30,2026,Si,Aprobada,CSV historico,,,,,,
P2026-074,74,Eating Raoul,Paul Bartel,1982,USA,2026-04-02,2026,Si,Aprobada,CSV historico,,,,,,
P2026-075,75,La H,Nicanor Loreti,2011,Argentina,2026-04-09,2026,Si,Aprobada,CSV historico,,,,,,
P2026-076,76,Lord of War,Andrew Niccol,2005,USA,2026-04-10,2026,No,Aprobada,CSV historico,,,,,,
P2026-077,77,La Ciénaga,Lucrecia Martel,2001,Argentina,2026-04-11,2026,Si,Aprobada,CSV historico,,,,,,
P2026-078,78,El otro hermano,Israel Adrián Caetano,2017,Argentina,2026-04-16,2026,No,Aprobada,CSV historico,,,,,,
P2026-079,79,Source Code,Duncan Jones,2011,USA,2026-04-17,2026,Si,Aprobada,CSV historico,,,,,,
P2026-080,80,A Real Pain,Jesse Eisenberg,2024,USA / Polonia,2026-04-18,2026,No,Aprobada,CSV historico,,,,,,
P2026-081,81,31,Rob Zombie,2016,USA,2026-04-19,2026,No,Aprobada,CSV historico,,,,,,
P2026-082,82,Rough Night,Lucia Aniello,2017,USA,2026-04-19,2026,No,Aprobada,CSV historico,,,,,,
P2026-083,83,En retirada,Juan Carlos Desanzo,1984,Argentina,2026-04-23,2026,No,Aprobada,CSV historico,,,,,,
P2026-084,84,Ready or Not,"Matt Bettinelli-Olpin, Tyler Gillett",2019,USA / Canadá,2026-04-25,2026,No,Aprobada,CSV historico,,,,,,
P2026-085,85,Thank You for Smoking,Jason Reitman,2005,USA,2026-04-26,2026,No,Aprobada,CSV historico,,,,,,
P2026-086,86,Carrie,Brian De Palma,1976,USA,2026-04-26,2026,Si,Aprobada,CSV historico,,,,,,
P2026-087,87,Yiya Murano: muerte a la hora del té,Alejandro Hartmann,2026,Argentina,2026-04-30,2026,No,Aprobada,CSV historico,,,,,,
P2026-088,88,Medianeras,Gustavo Taretto,2011,Argentina,2026-05-01,2026,No,Aprobada,CSV historico,,,,,,
P2026-089,89,2073,Asif Kapadia,2024,Reino Unido / USA,2026-05-02,2026,No,Aprobada,CSV historico,,,,,,
P2026-090,90,Anaconda,Tom Gormican,2025,USA,2026-05-02,2026,Si,Aprobada,CSV historico,,,,,,
P2026-091,91,Tenacious D in The Pick of Destiny,Liam Lynch,2006,USA,2026-05-03,2026,No,Aprobada,CSV historico,,,,,,
P2026-092,92,Últimos días de la víctima,Adolfo Aristarain,1982,Argentina,2026-05-04,2026,Si,Aprobada,CSV historico,,,,,,
P2026-093,93,La parte del león,Adolfo Aristarain,1978,Argentina,2026-05-06,2026,Si,Aprobada,CSV historico,,,,,,
P2026-094,94,Den of Thieves 2: Pantera,Christian Gudegast,2025,USA,2026-05-09,2026,No,Aprobada,CSV historico,,,,,,
P2026-095,95,Carrie,Kimberly Peirce,2013,USA,2026-05-09,2026,Si,Aprobada,CSV historico,,,,,,
P2026-096,96,Lenny,Bob Fosse,1974,USA,2026-05-10,2026,No,Aprobada,CSV historico,,,,,,
P2026-097,97,Traslados,Nicolás Gil Lavedra,2024,Argentina,2026-05-13,2026,No,Aprobada,CSV historico,,,,,,
P2026-098,98,Fase 7,Nicolás Goldbart,2010,Argentina,2026-05-15,2026,Si,Aprobada,CSV historico,,,,,,
P2026-099,99,The Taking of Pelham One Two Three,Joseph Sargent,1974,USA,2026-05-16,2026,No,Aprobada,CSV historico,,,,,,
P2026-100,100,Tin Soldier,Brad Furman,2025,USA,2026-05-16,2026,No,Aprobada,CSV historico,,,,,,
P2026-101,101,Magnolia,Paul Thomas Anderson,1999,USA,2026-05-16,2026,No,Aprobada,CSV historico,,,,,,
P2026-102,102,Death Becomes Her,Robert Zemeckis,1992,USA,2026-05-17,2026,No,Aprobada,CSV historico,,,,,,
P2026-103,103,The Curious Case of Benjamin Button,David Fincher,2008,USA,2026-05-17,2026,No,Aprobada,CSV historico,,,,,,
P2026-104,104,Moebius,Gustavo Mosquera R.,1996,Argentina,2026-05-20,2026,No,Aprobada,CSV historico,,,,,,
P2026-105,105,The Star Chamber,Peter Hyams,1983,USA,2026-05-22,2026,No,Aprobada,CSV historico,,,,,,
P2026-106,106,Goodfellas,Martin Scorsese,1990,USA,2026-05-23,2026,Si,Aprobada,CSV historico,,,,,,
P2026-107,107,Christine,John Carpenter,1983,USA,2026-05-24,2026,Si,Aprobada,CSV historico,,,,,,
P2026-108,108,The Taking of Pelham 123,Tony Scott,2009,USA,2026-05-25,2026,Si,Aprobada,CSV historico,,,,,,
P2026-109,109,Hannibal,Ridley Scott,2001,USA,2026-05-25,2026,No,Aprobada,CSV historico,,,,,,
P2026-110,110,Time Lapse,Bradley King,2014,USA,2026-05-28,2026,No,Aprobada,CSV historico,,,,,,
P2026-111,111,Un lugar en el mundo,Adolfo Aristarain,1992,Argentina / Uruguay / España,2026-05-29,2026,No,Aprobada,CSV historico,,,,,,
P2026-112,112,Desearás al hombre de tu hermana,Diego Kaplan,2017,Argentina,2026-05-30,2026,Si,Aprobada,CSV historico,,,,,,
P2026-113,113,No Way Out,Roger Donaldson,1987,USA,2026-05-31,2026,No,Aprobada,CSV historico,,,,,,
P2026-114,114,The Bride!,Maggie Gyllenhaal,2026,USA,2026-05-31,2026,No,Aprobada,CSV historico,,,,,,
P2026-115,115,¿Quién puede matar a un niño?,Narciso Ibáñez Serrador,1976,España,2026-06-01,2026,Si,Aprobada,CSV historico,,,,,,
P2026-116,116,Twins,Ivan Reitman,1988,USA,2026-06-05,2026,Si,Aprobada,CSV historico,,,,,,
P2026-117,117,DodgeBall: A True Underdog Story,Rawson Marshall Thurber,2004,USA,2026-06-06,2026,No,Aprobada,CSV historico,,,,,,
P2026-118,118,John Wick,Chad Stahelski,2014,USA,2026-06-06,2026,Si,Aprobada,CSV historico,,,,,,
P2026-119,119,Inside Man,Spike Lee,2006,USA,2026-06-07,2026,No,Aprobada,CSV historico,,,,,,
P2026-120,120,Ladies First,Thea Sharrock,2026,USA,2026-06-07,2026,No,Aprobada,CSV historico,,,,,,
P2026-121,121,The Royal Tenenbaums,Wes Anderson,2001,USA,2026-06-07,2026,No,Aprobada,CSV historico,,,,,,
P2026-122,122,Blood Simple,"Joel Coen, Ethan Coen",1984,USA,2026-06-10,2026,No,Aprobada,CSV historico,,,,,,
P2026-123,123,El vampiro negro,Román Viñoly Barreto,1953,Argentina,2026-06-11,2026,No,Aprobada,CSV historico,,,,,,
P2026-124,124,John Wick: Chapter 2,Chad Stahelski,2017,USA,2026-06-11,2026,Si,Aprobada,CSV historico,,,,,,
P2026-125,125,Mortal Kombat,Simon McQuoid,2021,USA,2026-06-12,2026,Si,Aprobada,CSV historico,,,,,,
P2026-126,126,It Follows,David Robert Mitchell,2014,USA,2026-06-13,2026,No,Aprobada,CSV historico,,,,,,
P2026-127,127,Arrebato,Iván Zulueta,1979,España,2026-06-13,2026,No,Aprobada,CSV historico,,,,,,
P2026-128,128,John Wick: Chapter 3 – Parabellum,Chad Stahelski,2019,USA,2026-06-13,2026,No,Aprobada,CSV historico,,,,,,
P2026-129,129,They Will Kill You,Kirill Sokolov,2026,USA,2026-06-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-130,130,Mortal Kombat II,Simon McQuoid,2026,USA / Australia,2026-06-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-131,131,John Wick: Chapter 4,Chad Stahelski,2023,USA,2026-06-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-132,132,The 40-Year-Old Virgin,Judd Apatow,2005,USA,2026-06-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-133,133,Vampire humaniste cherche suicidaire consentant,Ariane Louis-Seize,2023,Canadá,2026-06-15,2026,No,Aprobada,CSV historico,,,,,,
P2026-134,134,50/50,Jonathan Levine,2011,USA,2026-06-18,2026,No,Aprobada,CSV historico,,,,,,
P2026-135,135,Ghost World,Terry Zwigoff,2001,USA / Reino Unido / Alemania,2026-06-20,2026,No,Aprobada,CSV historico,,,,,,
P2026-136,136,Foul Play,Colin Higgins,1978,USA,2026-06-21,2026,No,Aprobada,CSV historico,,,,,,
P2026-137,137,The Hunt,Craig Zobel,2020,USA,2026-06-24,2026,Si,Aprobada,CSV historico,,,,,,
P2026-138,138,Mortal Kombat,Paul W. S. Anderson,1995,USA,2026-06-27,2026,Si,Aprobada,CSV historico,,,,,,
P2026-139,139,Undercover Brother,Malcolm D. Lee,2002,USA,2026-06-27,2026,No,Aprobada,CSV historico,,,,,,
P2026-140,140,"Soñar, soñar",Leonardo Favio,1976,Argentina,2026-06-28,2026,No,Aprobada,CSV historico,,,,,,
P2026-141,141,Weekend at Bernie's,Ted Kotcheff,1989,USA,2026-07-03,2026,No,Aprobada,CSV historico,,,,,,
P2026-142,142,Mortal Kombat: Annihilation,John R. Leonetti,1997,USA,2026-07-04,2026,No,Aprobada,CSV historico,,,,,,
P2026-143,143,Equilibrium,Kurt Wimmer,2002,USA,2026-07-05,2026,No,Aprobada,CSV historico,,,,,,
P2026-144,144,Shampoo,Hal Ashby,1975,USA,2026-07-05,2026,No,Aprobada,CSV historico,,,,,,
P2026-145,145,Mikey and Nicky,Elaine May,1976,USA,2026-07-09,2026,No,Aprobada,CSV historico,,,,,,
P2026-146,146,Bunny Lake Is Missing,Otto Preminger,1965,Reino Unido,2026-07-09,2026,No,Aprobada,CSV historico,,,,,,
P2026-147,147,Michael,Antoine Fuqua,2026,USA,2026-07-09,2026,No,Aprobada,CSV historico,,,,,,
P2026-148,148,Ready or Not 2: Here I Come,"Matt Bettinelli-Olpin, Tyler Gillett",2026,USA,2026-07-10,2026,No,Aprobada,CSV historico,,,,,,
P2026-149,149,Backrooms,Kane Parsons,2026,USA,2026-07-11,2026,No,Aprobada,CSV historico,,,,,,
P2026-150,150,Antiviral,Brandon Cronenberg,2012,Canadá,2026-07-12,2026,No,Aprobada,CSV historico,,,,,,
P2026-151,151,El partido,"Juan Cabral, Santiago Franco",2026,Argentina,2026-07-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-152,152,Let the Corpses Tan (Laissez bronzer les cadavres),"Hélène Cattet, Bruno Forzani",2017,Bélgica / Francia,2026-07-17,2026,No,Aprobada,CSV historico,,,,,,
P2026-153,153,Django Unchained,Quentin Tarantino,2012,USA,2026-07-18,2026,Si,Aprobada,CSV historico,,,,,,
P2026-154,154,16 Blocks,Richard Donner,2006,USA / Alemania,2026-07-18,2026,Si,Aprobada,CSV historico,,,,,,
P2026-155,155,The Departed,Martin Scorsese,2006,USA,2026-07-19,2026,Si,Aprobada,CSV historico,,,,,,
P2026-156,156,A Nightmare on Elm Street,Wes Craven,1984,USA,2026-07-21,2026,No,Aprobada,CSV historico,,,,,,
P2026-157,157,But I'm a Cheerleader,Jamie Babbit,1999,USA,2026-07-22,2026,No,Aprobada,CSV historico,,,,,,
P2026-158,158,Sleepers,Barry Levinson,1996,USA,2026-07-23,2026,No,Aprobada,CSV historico,,,,,,
P2026-159,159,Misery,Rob Reiner,1990,USA,2026-07-23,2026,No,Aprobada,CSV historico,,,,,,
P2026-160,160,Internal Affairs,Mike Figgis,1990,USA,2026-07-24,2026,No,Aprobada,CSV historico,,,,,,
P2026-161,161,Razorback,Russell Mulcahy,1984,Australia,2026-07-25,2026,No,Aprobada,CSV historico,,,,,,
P2026-162,162,Eurovision Song Contest: The Story of Fire Saga,David Dobkin,2020,USA,2026-07-25,2026,No,Aprobada,CSV historico,,,,,,
P2026-163,163,Nineteen Eighty-Four,Michael Radford,1984,Reino Unido,2026-07-26,2026,No,Aprobada,CSV historico,,,,,,
P2026-164,164,The Sheep Detectives,Kyle Balda,2026,USA,2026-07-26,2026,No,Aprobada,CSV historico,,,,,,
P2026-165,165,Scary Movie 6,Michael Tiddes,2026,USA,2026-07-26,2026,No,Aprobada,CSV historico,,,,,,
P2026-166,166,Los jóvenes viejos,Rodolfo Kuhn,1962,Argentina,2026-07-28,2026,No,Aprobada,CSV historico,,,,,,
P2026-167,167,A Nightmare on Elm Street 2: Freddy's Revenge,Jack Sholder,1985,USA,2026-07-28,2026,No,Aprobada,CSV historico,,,,,,
P2026-168,168,Obsession,Brian De Palma,1976,USA,2026-08-01,2026,No,Aprobada,CSV historico,,,,,,
P2026-169,169,Electra Glide in Blue,James William Guercio,1973,USA,2026-08-05,2026,No,Aprobada,CSV historico,,,,,,
P2026-170,170,A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell,1987,USA,2026-08-06,2026,No,Aprobada,CSV historico,,,,,,
P2026-171,171,Edmond,Stuart Gordon,2005,USA,2026-08-07,2026,No,Aprobada,CSV historico,,,,,,
P2026-172,172,Deuce Bigalow: European Gigolo,Mike Bigelow,2005,USA / Países Bajos,2026-08-07,2026,No,Aprobada,CSV historico,,,,,,
P2026-173,173,La dicha en movimiento,Maxi Gutiérrez,2025,Argentina,2026-08-08,2026,No,Aprobada,CSV historico,,,,,,
P2026-174,174,A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,1988,USA,2026-08-08,2026,No,Aprobada,CSV historico,,,,,,
P2026-175,175,A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins,1989,USA,2026-08-09,2026,No,Aprobada,CSV historico,,,,,,
P2026-176,176,Fatal Attraction,Adrian Lyne,1987,USA,2026-08-13,2026,No,Aprobada,CSV historico,,,,,,
P2026-177,177,Not Another Teen Movie,Joel Gallen,2001,USA,2026-08-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-178,178,Freddy's Dead: The Final Nightmare,Rachel Talalay,1991,USA,2026-08-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-179,179,Thief,Michael Mann,1981,USA,2026-08-14,2026,No,Aprobada,CSV historico,,,,,,
P2026-180,180,The Warriors,Walter Hill,1979,USA,2026-08-15,2026,No,Aprobada,CSV historico,,,,,,
P2026-181,181,Wes Craven's New Nightmare,Wes Craven,1994,USA,2026-08-15,2026,No,Aprobada,CSV historico,,,,,,
P2026-182,182,The Hot Chick,Tom Brady,2002,USA,2026-08-15,2026,No,Aprobada,CSV historico,,,,,,
P2026-183,183,Rolling Thunder,John Flynn,1977,USA,2026-08-16,2026,No,Aprobada,CSV historico,,,,,,
P2026-184,184,Tiempo de valientes,Damián Szifrón,2005,Argentina,2026-08-16,2026,No,Aprobada,CSV historico,,,,,,
P2026-185,185,Freddy vs. Jason,Ronny Yu,2003,USA / Canadá / Italia,2026-08-17,2026,No,Aprobada,CSV historico,,,,,,
P2026-186,186,Boogie Nights,Paul Thomas Anderson,1997,USA,2026-08-17,2026,No,Aprobada,CSV historico,,,,,,
P2026-187,187,X,Ti West,2022,USA,2026-08-17,2026,Si,Aprobada,CSV historico,,,,,,
P2026-188,188,A Nightmare on Elm Street,Samuel Bayer,2010,USA,2026-08-19,2026,No,Aprobada,CSV historico,,,,,,
P2026-189,189,Dawn of the Dead,Zack Snyder,2004,USA / Canadá / Japón,2026-08-20,2026,Si,Aprobada,CSV historico,,,,,,
P2026-190,190,Would You Rather,David Guy Levy,2012,USA,2026-08-21,2026,No,Aprobada,CSV historico,,,,,,
P2026-191,191,Pearl,Ti West,2022,USA / Canadá,2026-08-21,2026,Si,Aprobada,CSV historico,,,,,,
P2026-192,192,Experiment in Terror,Blake Edwards,1962,USA,2026-08-22,2026,No,Aprobada,CSV historico,,,,,,
P2026-193,193,Fritz the Cat,Ralph Bakshi,1972,USA,2026-08-22,2026,No,Aprobada,CSV historico,,,,,,
P2026-194,194,Eyes Without a Face (Les yeux sans visage),Georges Franju,1960,Francia / Italia,2026-08-27,2026,No,Aprobada,CSV historico,,,,,,
P2026-195,195,Perdita Durango,Álex de la Iglesia,1997,España / México / USA,2026-08-28,2026,No,Aprobada,CSV historico,,,,,,
P2026-196,196,Barreda,Daniela Goggi,2026,Argentina,2026-08-30,2026,No,Aprobada,CSV historico,,,,,,
P2026-197,197,Vampyros Lesbos,Jesús Franco,1971,Alemania Occidental / España,2026-08-31,2026,No,Aprobada,CSV historico,,,,,,
P2026-198,198,MaXXXine,Ti West,2024,USA,2026-09-01,2026,No,Aprobada,CSV historico,,,,,,
P2026-199,199,Super Troopers,Jay Chandrasekhar,2001,USA,2026-09-03,2026,No,Aprobada,CSV historico,,,,,,
P2026-200,200,The Rocky Horror Picture Show,Jim Sharman,1975,Reino Unido / USA,2026-09-04,2026,Si,Aprobada,CSV historico,,,,,,
P2026-201,201,A History of Violence,David Cronenberg,2005,USA / Alemania,2026-09-05,2026,No,Aprobada,CSV historico,,,,,,
P2026-202,202,Magic,Richard Attenborough,1978,USA,2026-09-05,2026,No,Aprobada,CSV historico,,,,,,
P2026-203,203,Hausu (House),Nobuhiko Ôbayashi,1977,Japón,2026-09-06,2026,No,Aprobada,CSV historico,,,,,,
P2026-204,204,7 cajas,"Juan Carlos Maneglia, Tana Schémbori",2012,Paraguay,2026-09-07,2026,No,Pendiente,Bot Telegram,"Thriller, Acción, Suspenso",,"Un joven carretillero del Mercado 4 de Asunción acepta transportar siete cajas de contenido desconocido a cambio de dinero. Sin saberlo, pronto se convierte en el blanco de una peligrosa persecución que pone su vida en riesgo.",,,
P2026-205,205,Touch of Evil,Orson Welles,1958,Estados Unidos,2026-09-08,2026,No,Pendiente,Bot Telegram,"Cine negro, Crimen, Drama",,Un agente antinarcóticos mexicano investiga la explosión de un coche bomba en un pueblo fronterizo. Pronto se enfrenta a un veterano y corrupto capitán de policía estadounidense dispuesto a incriminar a sospechosos con pruebas falsas.,,,
P2026-206,206,Un detective suelto en Hollywood,Martin Brest,1984,Estados Unidos,2026-09-08,2026,No,Pendiente,Bot Telegram,"Acción, Comedia, Crimen",,Un audaz policía de Detroit viaja a Beverly Hills para investigar por su cuenta el asesinato de su mejor amigo. Allí revoluciona los métodos locales mientras persigue a los responsables.,,,
P2026-207,207,Bob & Carol & Ted & Alice,Paul Mazursky,1969,Estados Unidos,2026-09-10,2026,No,Aprobada,Bot Telegram,"Comedia, Drama",,,,,
